16400 	  0.000634
16500 	  0.00063
16600 	  0.000657
16700 	  0.000641
16800 	  0.000655
16900 	  0.000645
17000 	  0.00065
17100 	  0.000659
17200 	  0.000657
17300 	  0.000663
17400 	  0.000658
17500 	  0.000675
17600 	  0.000678
17700 	  0.000677
17800 	  0.00068
17900 	  0.000685
18000 	  0.000706
18100 	  0.000692
18200 	  0.0007
18300 	  0.000697
18400 	  0.000713
18500 	  0.000699
18600 	  0.000698
18700 	  0.000708
18800 	  0.00072
18900 	  0.000704
19000 	  0.000716
19100 	  0.000711
19200 	  0.000754
19300 	  0.00072
19400 	  0.000723
19500 	  0.00072
19600 	  0.000735
19700 	  0.000727
19800 	  0.000765
19900 	  0.000738
20000 	  0.000751
20100 	  0.000747
20200 	  0.000745
20300 	  0.000751
20400 	  0.000764
20500 	  0.000783
20600 	  0.000793
20700 	  0.000807
20800 	  0.000779
20900 	  0.000768
21000 	  0.000776
21100 	  0.000782
21200 	  0.000801
21300 	  0.000787
21400 	  0.000802
21500 	  0.000791
21600 	  0.000811
21700 	  0.000792
21800 	  0.000801
21900 	  0.000806
22000 	  0.000817
22100 	  0.000806
22200 	  0.000817
22300 	  0.000825
22400 	  0.000839
22500 	  0.000837
22600 	  0.00084
22700 	  0.00083
22800 	  0.000841
22900 	  0.000873
23000 	  0.000842
23100 	  0.000846
23200 	  0.000871
23300 	  0.000848
23400 	  0.00094
23500 	  0.000874
23600 	  0.000864
23700 	  0.00089
23800 	  0.000887
23900 	  0.00089
24000 	  0.000883
24100 	  0.000875
24200 	  0.000878
24300 	  0.000881
24400 	  0.000882
24500 	  0.000883
24600 	  0.000913
24700 	  0.000888
24800 	  0.000896
24900 	  0.000897
25000 	  0.000896
25100 	  0.000897
25200 	  0.00093
25300 	  0.000923
25400 	  0.000897
25500 	  0.000943
25600 	  0.00092
25700 	  0.000927
25800 	  0.000923
25900 	  0.000946
26000 	  0.000934
26100 	  0.000923
26200 	  0.000958
26300 	  0.000947
26400 	  0.000961
26500 	  0.000952
26600 	  0.000965
26700 	  0.000994
26800 	  0.00101
26900 	  0.00096
27000 	  0.000966
27100 	  0.00097
27200 	  0.000986
27300 	  0.00098
27400 	  0.000987
27500 	  0.000977
27600 	  0.000994
27700 	  0.000985
27800 	  0.00099
27900 	  0.001034
28000 	  0.001005
28100 	  0.001006
28200 	  0.001033
28300 	  0.001006
28400 	  0.001026
28500 	  0.00103
28600 	  0.001028
28700 	  0.001131
28800 	  0.00105
28900 	  0.001062
29000 	  0.001084
29100 	  0.00105
29200 	  0.001059
29300 	  0.00105
29400 	  0.001035
29500 	  0.001043
29600 	  0.00105
29700 	  0.001038
29800 	  0.001067
29900 	  0.001053
30000 	  0.001045
30100 	  0.001087
